"State","year","month","Prices","RPS","party","PercentageofVote","temperature","Electric"
"Kansas",2015,5,12.95,1,"rep",60,112,0
"Kansas",2015,6,12.72,1,"rep",60,153,0
"Kansas",2015,7,12.33,1,"rep",60,168,0
"Kansas",2015,8,12.44,1,"rep",60,161,0
"Kansas",2015,9,12.26,1,"rep",60,139,0
"Kansas",2015,10,12.34,1,"rep",60,104,0
"Kansas",2015,11,12.79,1,"rep",60,67,0
"Kansas",2015,12,12.29,1,"rep",60,44,0
"Kansas",2016,1,11.91,1,"rep",60,14,0
"Kansas",2016,2,12.57,1,"rep",60,47,0
"Kansas",2016,3,13.17,1,"rep",60,72,0
"Kansas",2016,4,13.45,1,"rep",60,88,0
"Kansas",2016,5,13.79,1,"rep",60,111,0
"Kansas",2016,6,13.3,1,"rep",60,154,0
"Kansas",2016,7,13.06,1,"rep",60,179,0
"Kansas",2016,8,13.17,1,"rep",60,166,0
"Kentucky",2001,1,5.14,0,"rep",56,10,0
"Kentucky",2001,2,5.54,0,"rep",56,27,0
"Kentucky",2001,3,5.5,0,"rep",56,51,0
"Kentucky",2001,4,5.64,0,"rep",56,87,0
"Kentucky",2001,5,5.75,0,"rep",56,120,0
"Kentucky",2001,6,5.75,0,"rep",56,142,0
"Kentucky",2001,7,5.69,0,"rep",56,173,0
"Kentucky",2001,8,5.59,0,"rep",56,172,0
"Kentucky",2001,9,5.72,0,"rep",56,126,0
"Kentucky",2001,10,5.79,0,"rep",56,94,0
"Kentucky",2001,11,5.67,0,"rep",56,71,0
"Kentucky",2001,12,5.54,0,"rep",56,37,0
"Kentucky",2002,1,5.26,0,"rep",56,28,0
"Kentucky",2002,2,5.51,0,"rep",56,38,0
"Kentucky",2002,3,5.48,0,"rep",56,48,0
"Kentucky",2002,4,5.71,0,"rep",56,91,0
"Kentucky",2002,5,5.94,0,"rep",56,107,0
"Kentucky",2002,6,5.85,0,"rep",56,152,0
"Kentucky",2002,7,5.77,0,"rep",56,182,0
"Kentucky",2002,8,5.78,0,"rep",56,159,0
"Kentucky",2002,9,5.8,0,"rep",56,133,0
"Kentucky",2002,10,5.84,0,"rep",56,81,0
"Kentucky",2002,11,5.68,0,"rep",56,54,0
"Kentucky",2002,12,5.34,0,"rep",56,33,0
"Kentucky",2003,1,5.41,0,"rep",56,20,0
"Kentucky",2003,2,5.43,0,"rep",56,19,0
"Kentucky",2003,3,5.7,0,"rep",56,60,0
"Kentucky",2003,4,5.95,0,"rep",56,82,0
"Kentucky",2003,5,5.97,0,"rep",56,114,0
"Kentucky",2003,6,6.2,0,"rep",56,137,0
"Kentucky",2003,7,5.92,0,"rep",56,181,0
"Kentucky",2003,8,5.91,0,"rep",56,175,0
"Kentucky",2003,9,5.83,0,"rep",56,123,0
"Kentucky",2003,10,6.16,0,"rep",56,101,0
"Kentucky",2003,11,6.1,0,"rep",56,56,0
"Kentucky",2003,12,5.68,0,"rep",56,34,0
"Kentucky",2004,1,5.58,0,"rep",60,5,0
"Kentucky",2004,2,5.65,0,"rep",60,26,0
"Kentucky",2004,3,5.93,0,"rep",60,71,0
"Kentucky",2004,4,6.16,0,"rep",60,86,0
"Kentucky",2004,5,6.25,0,"rep",60,117,0
"Kentucky",2004,6,6.28,0,"rep",60,138,0
"Kentucky",2004,7,6.23,0,"rep",60,160,0
"Kentucky",2004,8,6.2,0,"rep",60,147,0
"Kentucky",2004,9,6.29,0,"rep",60,125,0
"Kentucky",2004,10,6.53,0,"rep",60,98,0
"Kentucky",2004,11,6.53,0,"rep",60,64,0
"Kentucky",2004,12,6.17,0,"rep",60,32,0
"Kentucky",2005,1,6.19,0,"rep",60,25,0
"Kentucky",2005,2,6.2,0,"rep",60,43,0
"Kentucky",2005,3,6.24,0,"rep",60,55,0
"Kentucky",2005,4,6.73,0,"rep",60,84,0
"Kentucky",2005,5,6.9,0,"rep",60,109,0
"Kentucky",2005,6,6.61,0,"rep",60,141,0
"Kentucky",2005,7,6.63,0,"rep",60,180,0
"Kentucky",2005,8,6.71,0,"rep",60,163,0
"Kentucky",2005,9,6.57,0,"rep",60,136,0
"Kentucky",2005,10,6.97,0,"rep",60,99,0
"Kentucky",2005,11,6.85,0,"rep",60,68,0
"Kentucky",2005,12,6.52,0,"rep",60,18,0
"Kentucky",2006,1,6.45,0,"rep",60,45,0
"Kentucky",2006,2,6.52,0,"rep",60,31,0
"Kentucky",2006,3,6.71,0,"rep",60,57,0
"Kentucky",2006,4,7.22,0,"rep",60,97,0
"Kentucky",2006,5,7.43,0,"rep",60,118,0
"Kentucky",2006,6,7.32,0,"rep",60,151,0
"Kentucky",2006,7,7.21,0,"rep",60,184,0
"Kentucky",2006,8,7.23,0,"rep",60,165,0
"Kentucky",2006,9,7.24,0,"rep",60,121,0
"Kentucky",2006,10,7.25,0,"rep",60,85,0
"Kentucky",2006,11,6.98,0,"rep",60,66,0
"Kentucky",2006,12,6.94,0,"rep",60,39,0
"Kentucky",2007,1,6.9,0,"rep",60,10,0
"Kentucky",2007,2,6.88,0,"rep",60,16,0
"Kentucky",2007,3,7.06,0,"rep",60,73,0
"Kentucky",2007,4,7.67,0,"rep",60,78,0
"Kentucky",2007,5,7.55,0,"rep",60,119,0
"Kentucky",2007,6,7.46,0,"rep",60,146,0
"Kentucky",2007,7,7.35,0,"rep",60,176,0
"Kentucky",2007,8,7.38,0,"rep",60,174,0
"Kentucky",2007,9,7.31,0,"rep",60,131,0
"Kentucky",2007,10,7.63,0,"rep",60,102,0
"Kentucky",2007,11,7.76,0,"rep",60,65,0
"Kentucky",2007,12,7.55,0,"rep",60,24,0
"Kentucky",2008,1,7.04,0,"rep",57,4,0
"Kentucky",2008,2,7.23,0,"rep",57,29,0
"Kentucky",2008,3,7.34,0,"rep",57,53,0
"Kentucky",2008,4,7.81,0,"rep",57,75,0
"Kentucky",2008,5,8.18,0,"rep",57,108,0
"Kentucky",2008,6,8.19,0,"rep",57,144,0
"Kentucky",2008,7,8.28,0,"rep",57,170,0
"Kentucky",2008,8,8.16,0,"rep",57,157,0
"Kentucky",2008,9,7.96,0,"rep",57,124,0
"Kentucky",2008,10,8.78,0,"rep",57,93,0
"Kentucky",2008,11,8.4,0,"rep",57,63,0
"Kentucky",2008,12,8.46,0,"rep",57,12,0
"Kentucky",2009,1,8.17,0,"rep",57,8,0
"Kentucky",2009,2,8.26,0,"rep",57,40,0
"Kentucky",2009,3,8.43,0,"rep",57,58,0
"Kentucky",2009,4,8.57,0,"rep",57,79,0
"Kentucky",2009,5,8.56,0,"rep",57,116,0
"Kentucky",2009,6,8.46,0,"rep",57,140,0
"Kentucky",2009,7,8.57,0,"rep",57,158,0
"Kentucky",2009,8,8.6,0,"rep",57,155,0
"Kentucky",2009,9,8.44,0,"rep",57,130,0
"Kentucky",2009,10,8.48,0,"rep",57,77,0
"Kentucky",2009,11,8.05,0,"rep",57,70,0
"Kentucky",2009,12,8.03,0,"rep",57,2,0
"Kentucky",2010,1,7.73,0,"rep",57,7,0
"Kentucky",2010,2,8.03,0,"rep",57,11,0
"Kentucky",2010,3,7.55,0,"rep",57,61,0
"Kentucky",2010,4,8.71,0,"rep",57,89,0
"Kentucky",2010,5,8.77,0,"rep",57,110,0
"Kentucky",2010,6,8.51,0,"rep",57,149,0
"Kentucky",2010,7,8.87,0,"rep",57,177,0
"Kentucky",2010,8,9.15,0,"rep",57,169,0
"Kentucky",2010,9,8.94,0,"rep",57,132,0
"Kentucky",2010,10,9.68,0,"rep",57,100,0
"Kentucky",2010,11,9.2,0,"rep",57,55,0
"Kentucky",2010,12,8.51,0,"rep",57,17,0
"Kentucky",2011,1,8.57,0,"rep",57,3,0
"Kentucky",2011,2,8.79,0,"rep",57,22,0
"Kentucky",2011,3,9.22,0,"rep",57,59,0
"Kentucky",2011,4,9.4,0,"rep",57,83,0
"Kentucky",2011,5,9.44,0,"rep",57,106,0
"Kentucky",2011,6,9.24,0,"rep",57,145,0
"Kentucky",2011,7,9.24,0,"rep",57,183,0
"Kentucky",2011,8,9.19,0,"rep",57,178,0
"Kentucky",2011,9,9.66,0,"rep",57,127,0
"Kentucky",2011,10,9.69,0,"rep",57,96,0
"Kentucky",2011,11,9.41,0,"rep",57,62,0
"Kentucky",2011,12,9.22,0,"rep",57,35,0
"Kentucky",2012,1,8.98,0,"rep",61,37,0
"Kentucky",2012,2,9.07,0,"rep",61,42,0
"Kentucky",2012,3,9.47,0,"rep",61,76,0
"Kentucky",2012,4,9.63,0,"rep",61,95,0
"Kentucky",2012,5,9.72,0,"rep",61,122,0
"Kentucky",2012,6,9.48,0,"rep",61,150,0
"Kentucky",2012,7,9.27,0,"rep",61,185,0
"Kentucky",2012,8,9.45,0,"rep",61,167,0
"Kentucky",2012,9,9.83,0,"rep",61,129,0
"Kentucky",2012,10,9.72,0,"rep",61,92,0
"Kentucky",2012,11,9.41,0,"rep",61,65,0
"Kentucky",2012,12,9.46,0,"rep",61,36,0
"Kentucky",2013,1,9.33,0,"rep",61,15,0
"Kentucky",2013,2,9.5,0,"rep",61,30,0
"Kentucky",2013,3,9.41,0,"rep",61,50,0
"Kentucky",2013,4,9.96,0,"rep",61,74,0
"Kentucky",2013,5,10.24,0,"rep",61,113,0
"Kentucky",2013,6,10.13,0,"rep",61,148,0
"Kentucky",2013,7,10.14,0,"rep",61,171,0
"Kentucky",2013,8,9.96,0,"rep",61,162,0
"Kentucky",2013,9,10.04,0,"rep",61,134,0
"Kentucky",2013,10,9.92,0,"rep",61,90,0
"Kentucky",2013,11,9.68,0,"rep",61,52,0
"Kentucky",2013,12,9.52,0,"rep",61,9,0
"Kentucky",2014,1,9.5,0,"rep",61,6,0
"Kentucky",2014,2,9.63,0,"rep",61,13,0
"Kentucky",2014,3,10.12,0,"rep",61,49,0
"Kentucky",2014,4,10.87,0,"rep",61,80,0
"Kentucky",2014,5,10.67,0,"rep",61,115,0
"Kentucky",2014,6,10.56,0,"rep",61,143,0
"Kentucky",2014,7,10.49,0,"rep",61,164,0
"Kentucky",2014,8,10.21,0,"rep",61,156,0
"Kentucky",2014,9,10.19,0,"rep",61,128,0
"Kentucky",2014,10,10.51,0,"rep",61,103,0
"Kentucky",2014,11,10.17,0,"rep",61,46,0
"Kentucky",2014,12,9.91,0,"rep",61,41,0
"Kentucky",2015,1,9.5,0,"rep",61,23,0
"Kentucky",2015,2,9.57,0,"rep",61,21,0
"Kentucky",2015,3,9.7,0,"rep",61,69,0
"Kentucky",2015,4,10.54,0,"rep",61,89,0
"Kentucky",2015,5,10.24,0,"rep",61,112,0
"Kentucky",2015,6,10.05,0,"rep",61,153,0
"Kentucky",2015,7,9.95,0,"rep",61,168,0
"Kentucky",2015,8,10.27,0,"rep",61,161,0
"Kentucky",2015,9,10.34,0,"rep",61,139,0
"Kentucky",2015,10,10.72,0,"rep",61,104,0
"Kentucky",2015,11,10.67,0,"rep",61,67,0
"Kentucky",2015,12,10.34,0,"rep",61,44,0
"Kentucky",2016,1,9.8,0,"rep",61,14,0
"Kentucky",2016,2,9.71,0,"rep",61,47,0
"Kentucky",2016,3,10.05,0,"rep",61,72,0
"Kentucky",2016,4,10.36,0,"rep",61,88,0
"Kentucky",2016,5,10.51,0,"rep",61,111,0
"Kentucky",2016,6,10.33,0,"rep",61,154,0
"Kentucky",2016,7,10.28,0,"rep",61,179,0
"Kentucky",2016,8,10.31,0,"rep",61,166,0
"Louisiana",2001,1,7.97,0,"rep",53,10,0
"Louisiana",2001,2,8.52,0,"rep",53,27,0
"Louisiana",2001,3,9.17,0,"rep",53,51,0
"Louisiana",2001,4,8.64,0,"rep",53,87,0
"Louisiana",2001,5,8.33,0,"rep",53,120,0
"Louisiana",2001,6,8.8,0,"rep",53,142,0
"Louisiana",2001,7,7.83,0,"rep",53,173,0
"Louisiana",2001,8,7.56,0,"rep",53,172,0
"Louisiana",2001,9,7.55,0,"rep",53,126,0
"Louisiana",2001,10,7.82,0,"rep",53,94,0
"Louisiana",2001,11,6.59,0,"rep",53,71,0
"Louisiana",2001,12,6.38,0,"rep",53,37,0
"Louisiana",2002,1,6.27,0,"rep",53,28,0
"Louisiana",2002,2,6.42,0,"rep",53,38,0
"Louisiana",2002,3,6.33,0,"rep",53,48,0
"Louisiana",2002,4,6.54,0,"rep",53,91,0
"Louisiana",2002,5,7.1,0,"rep",53,107,0
"Louisiana",2002,6,7.69,0,"rep",53,152,0
"Louisiana",2002,7,7.67,0,"rep",53,182,0
"Louisiana",2002,8,7.46,0,"rep",53,159,0
"Louisiana",2002,9,7.45,0,"rep",53,133,0
"Louisiana",2002,10,7.22,0,"rep",53,81,0
"Louisiana",2002,11,7.11,0,"rep",53,54,0
"Louisiana",2002,12,7.08,0,"rep",53,33,0
"Louisiana",2003,1,6.68,0,"rep",53,20,0
"Louisiana",2003,2,6.59,0,"rep",53,19,0
"Louisiana",2003,3,7.67,0,"rep",53,60,0
"Louisiana",2003,4,8,0,"rep",53,82,0
"Louisiana",2003,5,8.23,0,"rep",53,114,0
"Louisiana",2003,6,8.3,0,"rep",53,137,0
"Louisiana",2003,7,8.38,0,"rep",53,181,0
"Louisiana",2003,8,8.44,0,"rep",53,175,0
"Louisiana",2003,9,8.41,0,"rep",53,123,0
"Louisiana",2003,10,8.12,0,"rep",53,101,0
"Louisiana",2003,11,7.31,0,"rep",53,56,0
"Louisiana",2003,12,7.12,0,"rep",53,34,0
"Louisiana",2004,1,7.29,0,"rep",57,5,0
"Louisiana",2004,2,7.28,0,"rep",57,26,0
"Louisiana",2004,3,7.65,0,"rep",57,71,0
"Louisiana",2004,4,7.83,0,"rep",57,86,0
"Louisiana",2004,5,8.06,0,"rep",57,117,0
"Louisiana",2004,6,8.23,0,"rep",57,138,0
"Louisiana",2004,7,8.34,0,"rep",57,160,0
"Louisiana",2004,8,8.86,0,"rep",57,147,0
"Louisiana",2004,9,8.52,0,"rep",57,125,0
"Louisiana",2004,10,8.28,0,"rep",57,98,0
"Louisiana",2004,11,7.46,0,"rep",57,64,0
"Louisiana",2004,12,7.98,0,"rep",57,32,0
"Louisiana",2005,1,7.45,0,"rep",57,25,0
"Louisiana",2005,2,7.73,0,"rep",57,43,0
"Louisiana",2005,3,7.81,0,"rep",57,55,0
"Louisiana",2005,4,7.74,0,"rep",57,84,0
"Louisiana",2005,5,8.12,0,"rep",57,109,0
"Louisiana",2005,6,8.86,0,"rep",57,141,0
"Louisiana",2005,7,9.08,0,"rep",57,180,0
"Louisiana",2005,8,9.26,0,"rep",57,163,0
"Louisiana",2005,9,9.28,0,"rep",57,136,0
"Louisiana",2005,10,9.99,0,"rep",57,99,0
"Louisiana",2005,11,10.65,0,"rep",57,68,0
"Louisiana",2005,12,9.74,0,"rep",57,18,0
"Louisiana",2006,1,8.89,0,"rep",57,45,0
"Louisiana",2006,2,9.59,0,"rep",57,31,0
"Louisiana",2006,3,8.67,0,"rep",57,57,0
"Louisiana",2006,4,8.76,0,"rep",57,97,0
"Louisiana",2006,5,8.82,0,"rep",57,118,0
"Louisiana",2006,6,9.09,0,"rep",57,151,0
"Louisiana",2006,7,9.07,0,"rep",57,184,0
"Louisiana",2006,8,9.14,0,"rep",57,165,0
"Louisiana",2006,9,9.7,0,"rep",57,121,0
"Louisiana",2006,10,10.16,0,"rep",57,85,0
"Louisiana",2006,11,8.9,0,"rep",57,66,0
"Louisiana",2006,12,8.42,0,"rep",57,39,0
"Louisiana",2007,1,8.86,0,"rep",57,10,0
"Louisiana",2007,2,9.04,0,"rep",57,16,0
"Louisiana",2007,3,9.13,0,"rep",57,73,0
"Louisiana",2007,4,9.7,0,"rep",57,78,0
"Louisiana",2007,5,9.91,0,"rep",57,119,0
"Louisiana",2007,6,9.5,0,"rep",57,146,0
"Louisiana",2007,7,9.64,0,"rep",57,176,0
"Louisiana",2007,8,9.54,0,"rep",57,174,0
"Louisiana",2007,9,9.24,0,"rep",57,131,0
"Louisiana",2007,10,9.71,0,"rep",57,102,0
"Louisiana",2007,11,8.88,0,"rep",57,65,0
"Louisiana",2007,12,9.19,0,"rep",57,24,0
"Louisiana",2008,1,8.49,0,"rep",59,4,0
"Louisiana",2008,2,8.62,0,"rep",59,29,0
"Louisiana",2008,3,9.44,0,"rep",59,53,0
"Louisiana",2008,4,9.85,0,"rep",59,75,0
"Louisiana",2008,5,10.36,0,"rep",59,108,0
"Louisiana",2008,6,10.38,0,"rep",59,144,0
"Louisiana",2008,7,11.27,0,"rep",59,170,0
"Louisiana",2008,8,11.8,0,"rep",59,157,0
"Louisiana",2008,9,11.27,0,"rep",59,124,0
"Louisiana",2008,10,10.95,0,"rep",59,93,0
"Louisiana",2008,11,10.38,0,"rep",59,63,0
"Louisiana",2008,12,9.28,0,"rep",59,12,0
"Louisiana",2009,1,8.73,0,"rep",59,8,0
"Louisiana",2009,2,8.85,0,"rep",59,40,0
"Louisiana",2009,3,8.65,0,"rep",59,58,0
"Louisiana",2009,4,8.49,0,"rep",59,79,0
"Louisiana",2009,5,8.54,0,"rep",59,116,0
"Louisiana",2009,6,7.64,0,"rep",59,140,0
"Louisiana",2009,7,7.99,0,"rep",59,158,0
"Louisiana",2009,8,7.85,0,"rep",59,155,0
"Louisiana",2009,9,7.92,0,"rep",59,130,0
"Louisiana",2009,10,7.95,0,"rep",59,77,0
"Louisiana",2009,11,7.39,0,"rep",59,70,0
"Louisiana",2009,12,7.6,0,"rep",59,2,0
"Louisiana",2010,1,8.14,0,"rep",59,7,0
"Louisiana",2010,2,8.57,0,"rep",59,11,0
"Louisiana",2010,3,9.23,0,"rep",59,61,0
"Louisiana",2010,4,9.22,0,"rep",59,89,0
"Louisiana",2010,5,9.05,0,"rep",59,110,0
"Louisiana",2010,6,8.86,0,"rep",59,149,0
"Louisiana",2010,7,9.14,0,"rep",59,177,0
"Louisiana",2010,8,9.29,0,"rep",59,169,0
"Louisiana",2010,9,9.53,0,"rep",59,132,0
"Louisiana",2010,10,9.58,0,"rep",59,100,0
"Louisiana",2010,11,8.86,0,"rep",59,55,0
"Louisiana",2010,12,8.19,0,"rep",59,17,0
"Louisiana",2011,1,7.9,0,"rep",59,3,0
"Louisiana",2011,2,8.24,0,"rep",59,22,0
"Louisiana",2011,3,8.83,0,"rep",59,59,0
"Louisiana",2011,4,8.9,0,"rep",59,83,0
"Louisiana",2011,5,9.14,0,"rep",59,106,0
"Louisiana",2011,6,9.47,0,"rep",59,145,0
"Louisiana",2011,7,9.36,0,"rep",59,183,0
"Louisiana",2011,8,9.41,0,"rep",59,178,0
"Louisiana",2011,9,9.49,0,"rep",59,127,0
"Louisiana",2011,10,9.45,0,"rep",59,96,0
"Louisiana",2011,11,8.62,0,"rep",59,62,0
"Louisiana",2011,12,8.18,0,"rep",59,35,0
"Louisiana",2012,1,8.15,0,"rep",59,37,0
"Louisiana",2012,2,8.4,0,"rep",59,42,0
"Louisiana",2012,3,8.4,0,"rep",59,76,0
"Louisiana",2012,4,8.38,0,"rep",59,95,0
"Louisiana",2012,5,8.48,0,"rep",59,122,0
"Louisiana",2012,6,8.01,0,"rep",59,150,0
"Louisiana",2012,7,8.38,0,"rep",59,185,0
"Louisiana",2012,8,8.29,0,"rep",59,167,0
"Louisiana",2012,9,8.56,0,"rep",59,129,0
"Louisiana",2012,10,8.68,0,"rep",59,92,0
"Louisiana",2012,11,8.39,0,"rep",59,65,0
"Louisiana",2012,12,8.47,0,"rep",59,36,0
"Louisiana",2013,1,8.88,0,"rep",59,15,0
"Louisiana",2013,2,9.17,0,"rep",59,30,0
"Louisiana",2013,3,9.19,0,"rep",59,50,0
"Louisiana",2013,4,9.17,0,"rep",59,74,0
"Louisiana",2013,5,9.7,0,"rep",59,113,0
"Louisiana",2013,6,9.7,0,"rep",59,148,0
"Louisiana",2013,7,9.78,0,"rep",59,171,0
"Louisiana",2013,8,9.76,0,"rep",59,162,0
"Louisiana",2013,9,9.72,0,"rep",59,134,0
"Louisiana",2013,10,9.68,0,"rep",59,90,0
"Louisiana",2013,11,9.19,0,"rep",59,52,0
"Louisiana",2013,12,8.76,0,"rep",59,9,0
"Louisiana",2014,1,8.57,0,"rep",59,6,0
"Louisiana",2014,2,8.85,0,"rep",59,13,0
"Louisiana",2014,3,9.26,0,"rep",59,49,0
"Louisiana",2014,4,10.21,0,"rep",59,80,0
"Louisiana",2014,5,10.33,0,"rep",59,115,0
"Louisiana",2014,6,10.11,0,"rep",59,143,0
"Louisiana",2014,7,10.18,0,"rep",59,164,0
"Louisiana",2014,8,9.85,0,"rep",59,156,0
"Louisiana",2014,9,9.82,0,"rep",59,128,0
"Louisiana",2014,10,9.7,0,"rep",59,103,0
"Louisiana",2014,11,8.91,0,"rep",59,46,0
"Louisiana",2014,12,9.25,0,"rep",59,41,0
"Louisiana",2015,1,8.8,0,"rep",59,23,0
"Louisiana",2015,2,8.81,0,"rep",59,21,0
"Louisiana",2015,3,8.81,0,"rep",59,69,0
"Louisiana",2015,4,9.22,0,"rep",59,89,0
"Louisiana",2015,5,9.68,0,"rep",59,112,0
"Louisiana",2015,6,9.27,0,"rep",59,153,0
"Louisiana",2015,7,9.24,0,"rep",59,168,0
"Louisiana",2015,8,9.6,0,"rep",59,161,0
"Louisiana",2015,9,9.61,0,"rep",59,139,0
"Louisiana",2015,10,9.55,0,"rep",59,104,0
"Louisiana",2015,11,9.05,0,"rep",59,67,0
"Louisiana",2015,12,8.7,0,"rep",59,44,0
"Louisiana",2016,1,8.54,0,"rep",59,14,0
"Louisiana",2016,2,8.47,0,"rep",59,47,0
"Louisiana",2016,3,9.14,0,"rep",59,72,0
"Louisiana",2016,4,9.17,0,"rep",59,88,0
"Louisiana",2016,5,9.28,0,"rep",59,111,0
"Louisiana",2016,6,8.96,0,"rep",59,154,0
"Louisiana",2016,7,9.06,0,"rep",59,179,0
"Louisiana",2016,8,9.43,0,"rep",59,166,0
"Maine",2001,1,12.96,1,"dem",49,10,1
"Maine",2001,2,12.84,1,"dem",49,27,1
"Maine",2001,3,12.64,1,"dem",49,51,1
"Maine",2001,4,12.32,1,"dem",49,87,1
"Maine",2001,5,14.24,1,"dem",49,120,1
"Maine",2001,6,13.31,1,"dem",49,142,1
"Maine",2001,7,13.01,1,"dem",49,173,1
"Maine",2001,8,13.04,1,"dem",49,172,1
"Maine",2001,9,14.3,1,"dem",49,126,1
"Maine",2001,10,13.97,1,"dem",49,94,1
"Maine",2001,11,12.68,1,"dem",49,71,1
"Maine",2001,12,12.85,1,"dem",49,37,1
"Maine",2002,1,10.66,1,"dem",49,28,1
"Maine",2002,2,11.65,1,"dem",49,38,1
"Maine",2002,3,16.06,1,"dem",49,48,1
"Maine",2002,4,12.63,1,"dem",49,91,1
"Maine",2002,5,12.97,1,"dem",49,107,1
"Maine",2002,6,13.07,1,"dem",49,152,1
"Maine",2002,7,12.91,1,"dem",49,182,1
"Maine",2002,8,12.46,1,"dem",49,159,1
"Maine",2002,9,13.75,1,"dem",49,133,1
"Maine",2002,10,13.59,1,"dem",49,81,1
"Maine",2002,11,12.34,1,"dem",49,54,1
"Maine",2002,12,12.29,1,"dem",49,33,1
"Maine",2003,1,11.97,1,"dem",49,20,1
"Maine",2003,2,12.33,1,"dem",49,19,1
"Maine",2003,3,12.28,1,"dem",49,60,1
"Maine",2003,4,12.7,1,"dem",49,82,1
"Maine",2003,5,13.44,1,"dem",49,114,1
"Maine",2003,6,13.81,1,"dem",49,137,1
"Maine",2003,7,11.83,1,"dem",49,181,1
"Maine",2003,8,12.64,1,"dem",49,175,1
"Maine",2003,9,12,1,"dem",49,123,1
"Maine",2003,10,11.63,1,"dem",49,101,1
"Maine",2003,11,12.61,1,"dem",49,56,1
"Maine",2003,12,12,1,"dem",49,34,1
"Maine",2004,1,11.64,1,"dem",53,5,1
"Maine",2004,2,12.15,1,"dem",53,26,1
"Maine",2004,3,12.33,1,"dem",53,71,1
"Maine",2004,4,12.11,1,"dem",53,86,1
"Maine",2004,5,12.67,1,"dem",53,117,1
"Maine",2004,6,12.37,1,"dem",53,138,1
"Maine",2004,7,12.78,1,"dem",53,160,1
"Maine",2004,8,12.12,1,"dem",53,147,1
"Maine",2004,9,11.87,1,"dem",53,125,1
"Maine",2004,10,12.28,1,"dem",53,98,1
"Maine",2004,11,12,1,"dem",53,64,1
"Maine",2004,12,11.98,1,"dem",53,32,1
"Maine",2005,1,13.7,1,"dem",53,25,1
"Maine",2005,2,14.35,1,"dem",53,43,1
"Maine",2005,3,12.81,1,"dem",53,55,1
"Maine",2005,4,13.2,1,"dem",53,84,1
"Maine",2005,5,13.14,1,"dem",53,109,1
"Maine",2005,6,14.39,1,"dem",53,141,1
"Maine",2005,7,13.62,1,"dem",53,180,1
"Maine",2005,8,13.55,1,"dem",53,163,1
"Maine",2005,9,14.47,1,"dem",53,136,1
"Maine",2005,10,12.54,1,"dem",53,99,1
"Maine",2005,11,13.73,1,"dem",53,68,1
"Maine",2005,12,10.84,1,"dem",53,18,1
"Maine",2006,1,13.69,1,"dem",53,45,1
"Maine",2006,2,13.7,1,"dem",53,31,1
"Maine",2006,3,13.89,1,"dem",53,57,1
"Maine",2006,4,13.7,1,"dem",53,97,1
"Maine",2006,5,13.72,1,"dem",53,118,1
"Maine",2006,6,13.84,1,"dem",53,151,1
"Maine",2006,7,13.53,1,"dem",53,184,1
"Maine",2006,8,13.67,1,"dem",53,165,1
"Maine",2006,9,13.74,1,"dem",53,121,1
"Maine",2006,10,14.13,1,"dem",53,85,1
"Maine",2006,11,14.06,1,"dem",53,66,1
"Maine",2006,12,14.03,1,"dem",53,39,1
"Maine",2007,1,15.16,1,"dem",53,10,1
"Maine",2007,2,15.17,1,"dem",53,16,1
"Maine",2007,3,17,1,"dem",53,73,1
"Maine",2007,4,16.85,1,"dem",53,78,1
"Maine",2007,5,16.87,1,"dem",53,119,1
"Maine",2007,6,16.73,1,"dem",53,146,1
"Maine",2007,7,16.7,1,"dem",53,176,1
"Maine",2007,8,16.79,1,"dem",53,174,1
"Maine",2007,9,16.93,1,"dem",53,131,1
"Maine",2007,10,16.94,1,"dem",53,102,1
"Maine",2007,11,16.86,1,"dem",53,65,1
"Maine",2007,12,16.74,1,"dem",53,24,1
"Maine",2008,1,15.62,1,"dem",58,4,1
"Maine",2008,2,15.55,1,"dem",58,29,1
"Maine",2008,3,16.38,1,"dem",58,53,1
"Maine",2008,4,16.58,1,"dem",58,75,1
"Maine",2008,5,16.44,1,"dem",58,108,1
"Maine",2008,6,16.28,1,"dem",58,144,1
"Maine",2008,7,16.42,1,"dem",58,170,1
"Maine",2008,8,16.3,1,"dem",58,157,1
"Maine",2008,9,16.43,1,"dem",58,124,1
"Maine",2008,10,16.49,1,"dem",58,93,1
"Maine",2008,11,16.37,1,"dem",58,63,1
"Maine",2008,12,16.27,1,"dem",58,12,1
"Maine",2009,1,16.21,1,"dem",58,8,1
"Maine",2009,2,16.19,1,"dem",58,40,1
"Maine",2009,3,15.34,1,"dem",58,58,1
"Maine",2009,4,15.44,1,"dem",58,79,1
"Maine",2009,5,15.45,1,"dem",58,116,1
"Maine",2009,6,15.54,1,"dem",58,140,1
"Maine",2009,7,15.49,1,"dem",58,158,1
"Maine",2009,8,15.49,1,"dem",58,155,1
"Maine",2009,9,15.64,1,"dem",58,130,1
"Maine",2009,10,15.57,1,"dem",58,77,1
"Maine",2009,11,15.54,1,"dem",58,70,1
"Maine",2009,12,15.52,1,"dem",58,2,1
"Maine",2010,1,15.43,1,"dem",58,7,1
"Maine",2010,2,15.58,1,"dem",58,11,1
"Maine",2010,3,15.63,1,"dem",58,61,1
"Maine",2010,4,15.7,1,"dem",58,89,1
"Maine",2010,5,15.72,1,"dem",58,110,1
"Maine",2010,6,15.75,1,"dem",58,149,1
"Maine",2010,7,15.73,1,"dem",58,177,1
"Maine",2010,8,15.78,1,"dem",58,169,1
